File_Name,Field_Name,Acquisition_Date,Cloud_Coverage,Sensor_Type,Sensor_Quality,Datataken_ID,Downloaded
"['S2_SR_HARM_uimelrose_2023-07-22.tif', 'uimelrose', '2023-07-22', 9.309515, 'Sentinel-2A', None, 'GS2A_20230722T164901_042208_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-07-25.tif', 'uimelrose', '2023-07-25', 1.663474, 'Sentinel-2A', None, 'GS2A_20230725T165851_042251_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-07-30.tif', 'uimelrose', '2023-07-30', 0.000466, 'Sentinel-2B', None, 'GS2B_20230730T165849_033414_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-08-16.tif', 'uimelrose', '2023-08-16', 4.740545, 'Sentinel-2B', None, 'GS2B_20230816T164849_033657_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-08-19.tif', 'uimelrose', '2023-08-19', 6.414038, 'Sentinel-2B', None, 'GS2B_20230819T165849_033700_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-08-24.tif', 'uimelrose', '2023-08-24', 1.070335, 'Sentinel-2A', None, 'GS2A_20230824T165851_042680_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-08-31.tif', 'uimelrose', '2023-08-31', 2.110905, 'Sentinel-2A', None, 'GS2A_20230831T164851_042780_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-09-03.tif', 'uimelrose', '2023-09-03', 0.001339, 'Sentinel-2A', None, 'GS2A_20230903T165851_042823_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-09-30.tif', 'uimelrose', '2023-09-30', 0.178327, 'Sentinel-2A', None, 'GS2A_20230930T165111_043209_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-10-05.tif', 'uimelrose', '2023-10-05', 0.012332, 'Sentinel-2B', None, 'GS2B_20231005T165049_034372_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-10-10.tif', 'uimelrose', '2023-10-10', 0.111168, 'Sentinel-2A', None, 'GS2A_20231010T165211_043352_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-10-20.tif', 'uimelrose', '2023-10-20', 0.726242, 'Sentinel-2A', None, 'GS2A_20231020T165321_043495_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-10-30.tif', 'uimelrose', '2023-10-30', 4.018623, 'Sentinel-2A', None, 'GS2A_20231030T165431_043638_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-11-04.tif', 'uimelrose', '2023-11-04', 0.007196, 'Sentinel-2B', None, 'GS2B_20231104T165459_034801_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-11-09.tif', 'uimelrose', '2023-11-09', 0.00208, 'Sentinel-2A', None, 'GS2A_20231109T165521_043781_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-11-12.tif', 'uimelrose', '2023-11-12', 0.443569, 'Sentinel-2A', None, 'GS2A_20231112T170541_043824_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-11-14.tif', 'uimelrose', '2023-11-14', 0.729613, 'Sentinel-2B', None, 'GS2B_20231114T165549_034944_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-11-17.tif', 'uimelrose', '2023-11-17', 1.376548, 'Sentinel-2B', None, 'GS2B_20231117T170559_034987_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-11-29.tif', 'uimelrose', '2023-11-29', 0.010478, 'Sentinel-2A', None, 'GS2A_20231129T165631_044067_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-12-07.tif', 'uimelrose', '2023-12-07', 0.000448, 'Sentinel-2B', None, 'GS2B_20231207T170709_035273_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-12-14.tif', 'uimelrose', '2023-12-14', 0.003749, 'Sentinel-2B', None, 'GS2B_20231214T165719_035373_N05.10', 'Yes']"
